Algorithm,Plaintext,Ciphertext,Key
Columnar Transposition,6e96309eed5abb6e17ab2dade2721214,E4 B2 B1 61 ED 0D 32 9A 6B E7 61 9A A2 D2 EE 57,"['K', 'E', 'Y', '2']"
Scytale,6e96309eed5abb6e17ab2dade2721214,63 EB 12 E1 E0 DB 7D 22 99 56 AA 71 6E AE BD 24,4
Columnar Transposition,8384ed1b681fd2b1bffb045f9e3f2803,4B F1 BF F3 3D 82 F4 E8 8E 6D B0 92 81 1B F5 30,"['K', 'E', 'Y', '1']"
Columnar Transposition,8384ed1b681fd2b1bffb045f9e3f2803,13 28 D2 B0 BF D4 E0 15 4B 3F 8B 8F FF 8E 69 13,"['K', 'E', 'Y', '2']"
Scytale,8384ed1b681fd2b1bffb045f9e3f2803,8E 6D B0 92 3D 82 F4 E8 81 1B F5 30 4B F1 BF F3,4
Columnar Transposition,c1a701dc012c1994a90574436585d291,7C C4 53 51 11 19 94 52 C0 01 A7 6D AD 29 04 89,"['K', 'E', 'Y', '1']"
Columnar Transposition,c1a701dc012c1994a90574436585d291,41 92 1D 99 C3 14 07 D4 75 19 CA A0 C5 15 06 28,"['K', 'E', 'Y', '2']"
Scytale,c1a701dc012c1994a90574436585d291,C0 01 A7 6D 11 19 94 52 AD 29 04 89 7C C4 53 51,4
Columnar Transposition,f258e6dbbbe293700d844379b89337fa,8B 20 49 3A 26 B3 D3 87 FE B9 04 B3 5D E7 87 9F,"['K', 'E', 'Y', '1']"
Columnar Transposition,f258e6dbbbe293700d844379b89337fa,0A 37 93 7F B9 63 E4 D7 84 2D F0 58 23 B8 BB E9,"['K', 'E', 'Y', '2']"
Scytale,f258e6dbbbe293700d844379b89337fa,FE B9 04 B3 26 B3 D3 87 5D E7 87 9F 8B 20 49 3A,4
Columnar Transposition,aca79dd9e433fe8364329a42fce85903,79 33 22 83 CD 4E 4A C9 A9 EF 69 F5 AD 38 34 E0,"['K', 'E', 'Y', '1']"
Columnar Transposition,aca79dd9e433fe8364329a42fce85903,33 E9 F5 80 92 DA 99 D4 72 C4 A6 A3 38 4C EF 3E,"['K', 'E', 'Y', '2']"
Scytale,aca79dd9e433fe8364329a42fce85903,A9 EF 69 F5 CD 4E 4A C9 AD 38 34 E0 79 33 22 83,4
Columnar Transposition,946a66b1e55d96e38669ac450e31bb0b,A1 D3 95 1B 46 56 6C EB 96 E9 8A 0B 6B 5E 64 30,"['K', 'E', 'Y', '1']"
Columnar Transposition,946a66b1e55d96e38669ac450e31bb0b,3B 6B 9B E0 15 6C 6A B4 A9 46 98 66 D1 5E E0 53,"['K', 'E', 'Y', '2']"
Scytale,946a66b1e55d96e38669ac450e31bb0b,96 E9 8A 0B 46 56 6C EB 6B 5E 64 30 A1 D3 95 1B,4
Columnar Transposition,4666fcdcad59bb6464479b386b24bcc3,6C 94 78 43 6C DB 4B BC 4F AB 69 6B 6D 56 43 2C,"['K', 'E', 'Y', '1']"
Columnar Transposition,4666fcdcad59bb6464479b386b24bcc3,43 BC BB 6C C8 CB F9 D3 67 64 46 64 94 DB A6 52,"['K', 'E', 'Y', '2']"
Scytale,4666fcdcad59bb6464479b386b24bcc3,4F AB 69 6B 6C DB 4B BC 6D 56 43 2C 6C 94 78 43,4
Columnar Transposition,f17c10c76576dd1820fbd9ba29129b1c,C7 68 BA 2C 10 5D 09 9B F1 6D 2D 29 7C 71 FB 11,"['K', 'E', 'Y', '1']"
Columnar Transposition,f17c10c76576dd1820fbd9ba29129b1c,8C DB D9 11 7A 09 1D CB CB 10 F2 7F 62 59 62 71,"['K', 'E', 'Y', '2']"
Scytale,f17c10c76576dd1820fbd9ba29129b1c,F1 6D 2D 29 10 5D 09 9B 7C 71 FB 11 C7 68 BA 2C,4
Columnar Transposition,41c24eb5b09f301deb404ce35682f2db,25 FD 03 2B 1E 00 BC 62 44 B3 E4 5F CB 91 4E 8D,"['K', 'E', 'Y', '1']"
Columnar Transposition,41c24eb5b09f301deb404ce35682f2db,DB 02 3F 1D 53 EC 44 BE 20 1B 4E C4 F2 06 B5 98,"['K', 'E', 'Y', '2']"
Scytale,41c24eb5b09f301deb404ce35682f2db,44 B3 E4 5F 1E 00 BC 62 CB 91 4E 8D 25 FD 03 2B,4
Columnar Transposition,a4b92cb77ac265d59e1994d2b4694d28,97 25 92 98 4C A5 E4 4D A2 76 99 B4 BB CD 1D 62,"['K', 'E', 'Y', '1']"
Columnar Transposition,a4b92cb77ac265d59e1994d2b4694d28,58 5D 64 D2 72 C4 29 BD 99 4E A9 B1 29 A4 7B C6,"['K', 'E', 'Y', '2']"
Scytale,a4b92cb77ac265d59e1994d2b4694d28,A2 76 99 B4 4C A5 E4 4D BB CD 1D 62 97 25 92 98,4
Columnar Transposition,344a82780a7639491163577f5d8ff500,A8 69 3F F0 42 A9 17 D5 38 03 15 5F 47 74 67 80,"['K', 'E', 'Y', '1']"
Columnar Transposition,344a82780a7639491163577f5d8ff500,90 95 3F 40 8F 27 85 77 A3 41 31 46 6F AD 05 78,"['K', 'E', 'Y', '2']"
Scytale,344a82780a7639491163577f5d8ff500,38 03 15 5F 42 A9 17 D5 47 74 67 80 A8 69 3F F0,4
Columnar Transposition,ca017910ab339e8f0e5b764f835f4ec0,10 3F BF F0 A9 BE E6 3E C7 A9 07 84 01 38 54 5C,"['K', 'E', 'Y', '1']"
Columnar Transposition,ca017910ab339e8f0e5b764f835f4ec0,F0 EE 94 8C 0F 96 77 14 1B AE C0 05 3F B3 A8 35,"['K', 'E', 'Y', '2']"
Scytale,ca017910ab339e8f0e5b764f835f4ec0,C7 A9 07 84 A9 BE E6 3E 01 38 54 5C 10 3F BF F0,4
Columnar Transposition,5b767a7754a283080469ccdd37fcf3ef,67 28 9D CF BA 43 4C 73 57 58 0C 3F 77 A0 6D FE,"['K', 'E', 'Y', '1']"
Columnar Transposition,5b767a7754a283080469ccdd37fcf3ef,8F 33 8F 0E 7D AC 7C 7D 69 B4 50 76 2C 47 53 AF,"['K', 'E', 'Y', '2']"
Scytale,5b767a7754a283080469ccdd37fcf3ef,57 58 0C 3F BA 43 4C 73 77 A0 6D FE 67 28 9D CF,4
Columnar Transposition,281ede789d35f4878d22e76dfd48e46b,E8 57 2D 8B 8E D4 D7 D4 2D 9F 8E FE 17 38 26 46,"['K', 'E', 'Y', '1']"
Columnar Transposition,281ede789d35f4878d22e76dfd48e46b,7B 44 FE 86 8D E7 DE 76 E2 8D 28 12 58 DD 9F 34,"['K', 'E', 'Y', '2']"
Scytale,281ede789d35f4878d22e76dfd48e46b,2D 9F 8E FE 8E D4 D7 D4 17 38 26 46 E8 57 2D 8B,4
Columnar Transposition,777b591766a754a4771f9c24c810fcfd,B7 74 F4 0D 79 64 7C 8C 75 65 79 CF 71 AA 12 1F,"['K', 'E', 'Y', '1']"
Columnar Transposition,777b591766a754a4771f9c24c810fcfd,4D 4C 5F AF 74 9C 59 12 BF 77 77 71 70 68 6C A1,"['K', 'E', 'Y', '2']"
Scytale,777b591766a754a4771f9c24c810fcfd,75 65 79 CF 79 64 7C 8C 71 AA 12 1F B7 74 F4 0D,4
Columnar Transposition,dc2cece79fb330095595613b264f08b3,C7 39 5B F3 CC F0 51 68 DE 93 56 20 2E B0 93 4B,"['K', 'E', 'Y', '1']"
Columnar Transposition,dc2cece79fb330095595613b264f08b3,93 08 30 0B 7B C1 E6 E3 C5 C5 D5 29 3F F6 92 B4,"['K', 'E', 'Y', '2']"
Scytale,dc2cece79fb330095595613b264f08b3,DE 93 56 20 CC F0 51 68 2E B0 93 4B C7 39 5B F3,4
Columnar Transposition,d9bbc7ead87c3aa45520222c1d2a4425,BA C4 0C A5 97 8A 52 D4 DC D3 52 14 BE 7A 22 22,"['K', 'E', 'Y', '1']"
Columnar Transposition,d9bbc7ead87c3aa45520222c1d2a4425,45 A4 34 A2 AC 72 C2 E2 B0 95 D5 B2 CA 8D D1 72,"['K', 'E', 'Y', '2']"
Scytale,d9bbc7ead87c3aa45520222c1d2a4425,DC D3 52 14 97 8A 52 D4 BE 7A 22 22 BA C4 0C A5,4
Columnar Transposition,043f1b1570b14568e8c97ef767254d8f,F5 18 97 5F 4B 05 8E 7D 01 74 E7 64 31 B6 CF 28,"['K', 'E', 'Y', '1']"
Columnar Transposition,043f1b1570b14568e8c97ef767254d8f,8F 5D 44 68 57 BE 17 1F F9 48 0E 3C 15 07 76 B2,"['K', 'E', 'Y', '2']"
Scytale,043f1b1570b14568e8c97ef767254d8f,01 74 E7 64 4B 05 8E 7D 31 B6 CF 28 F5 18 97 5F,4
Columnar Transposition,da905c9f465a7d9977f8b5fa6594bf7e,0F A9 8A 4E AC 6D 75 5F D5 47 7B 6B 99 59 FF 97,"['K', 'E', 'Y', '1']"
Columnar Transposition,da905c9f465a7d9977f8b5fa6594bf7e,9E DF 7B 97 FA C5 5B 9F 08 A7 D7 9F A4 65 46 59,"['K', 'E', 'Y', '2']"
Scytale,da905c9f465a7d9977f8b5fa6594bf7e,D5 47 7B 6B AC 6D 75 5F 99 59 FF 97 0F A9 8A 4E,4
Columnar Transposition,fa7fdb20952a7bae1a913881a96527de,F0 AE 11 5E AB 5B A8 97 FD 97 13 A2 72 2A 98 6D,"['K', 'E', 'Y', '1']"
Columnar Transposition,fa7fdb20952a7bae1a913881a96527de,EE B7 72 AD 01 B8 D3 28 F1 AA F1 79 A5 59 9A 26,"['K', 'E', 'Y', '2']"
Scytale,fa7fdb20952a7bae1a913881a96527de,FD 97 13 A2 AB 5B A8 97 72 2A 98 6D F0 AE 11 5E,4
Columnar Transposition,fa14aeb24723df58f650124785eeb184,42 38 07 E4 AE 7F 62 51 FA 4D F1 8B 1B 25 54 E8,"['K', 'E', 'Y', '1']"
Columnar Transposition,fa14aeb24723df58f650124785eeb184,84 F1 DB 58 27 E2 A1 B4 40 A6 FF 15 3E 75 48 2E,"['K', 'E', 'Y', '2']"
Scytale,fa14aeb24723df58f650124785eeb184,FA 4D F1 8B AE 7F 62 51 1B 25 54 E8 42 38 07 E4,4
Columnar Transposition,4c9d391bfa8187853ac22a92c048372d,DB 15 22 8D C9 A7 AA 07 43 F8 32 C3 91 88 C9 42,"['K', 'E', 'Y', '1']"
Columnar Transposition,4c9d391bfa8187853ac22a92c048372d,5D 77 83 82 B2 9A 32 19 D2 CA 43 9C 18 A0 FC 84,"['K', 'E', 'Y', '2']"
Scytale,4c9d391bfa8187853ac22a92c048372d,43 F8 32 C3 C9 A7 AA 07 91 88 C9 42 DB 15 22 8D,4
Columnar Transposition,a85c82bb3ec6e3ddfbb3b7864fe4396a,CB 6D 36 4A 82 E3 B7 F9 A8 3E FB 43 5B CD B8 E6,"['K', 'E', 'Y', '1']"
Columnar Transposition,a85c82bb3ec6e3ddfbb3b7864fe4396a,DA 39 E3 D6 B6 27 8B B8 C3 8B AF 5B 64 EF 34 CE,"['K', 'E', 'Y', '2']"
Scytale,a85c82bb3ec6e3ddfbb3b7864fe4396a,A8 3E FB 43 82 E3 B7 F9 5B CD B8 E6 CB 6D 36 4A,4
Columnar Transposition,37b436479d82620211a443dfb822f801,47 22 4F 21 76 D2 13 88 33 96 14 BF B4 80 AD 20,"['K', 'E', 'Y', '1']"
Columnar Transposition,37b436479d82620211a443dfb822f801,21 28 6F 00 7F 63 34 4D 44 71 31 BA 22 D8 9B 82,"['K', 'E', 'Y', '2']"
Scytale,37b436479d82620211a443dfb822f801,33 96 14 BF 76 D2 13 88 B4 80 AD 20 47 22 4F 21,4
Columnar Transposition,e4a0f2c3a019e545bea70e3b60cbfd03,03 95 7B B3 42 05 EE 0D EF AE B0 6F AC 14 A3 C0,"['K', 'E', 'Y', '1']"
Columnar Transposition,e4a0f2c3a019e545bea70e3b60cbfd03,53 5D EF 40 3B 2E F0 C3 07 4E EB AA 9B 00 A6 1C,"['K', 'E', 'Y', '2']"
Scytale,e4a0f2c3a019e545bea70e3b60cbfd03,EF AE B0 6F 42 05 EE 0D AC 14 A3 C0 03 95 7B B3,4
Columnar Transposition,3132858e156b7481254f480039f289a0,2E B1 F0 20 15 54 58 99 38 17 24 38 38 68 40 FA,"['K', 'E', 'Y', '1']"
Columnar Transposition,3132858e156b7481254f480039f289a0,10 49 78 8A E0 58 84 80 2F 15 32 34 B2 59 13 6F,"['K', 'E', 'Y', '2']"
Scytale,3132858e156b7481254f480039f289a0,38 17 24 38 15 54 58 99 38 68 40 FA 2E B1 F0 20,4
Columnar Transposition,e45ee2f5cc5f91e31b9f91da70d410ab,E5 F3 FA 4B 42 C1 B1 00 EE C9 19 71 5F 5E 9D DA,"['K', 'E', 'Y', '1']"
Columnar Transposition,e45ee2f5cc5f91e31b9f91da70d410ab,3B 10 91 EA 5A 21 E9 FD EF 4B E1 59 F4 C0 C7 5D,"['K', 'E', 'Y', '2']"
Scytale,e45ee2f5cc5f91e31b9f91da70d410ab,EE C9 19 71 42 C1 B1 00 5F 5E 9D DA E5 F3 FA 4B,4
Columnar Transposition,5d6b571cd066cd562188bc5346a12ad5,BC 66 83 15 D7 0D 1C 6A 55 DC 2B 42 61 65 85 AD,"['K', 'E', 'Y', '1']"
Columnar Transposition,5d6b571cd066cd562188bc5346a12ad5,65 DA C2 5D C3 7C 5B 15 B8 D1 52 68 61 06 D4 6A,"['K', 'E', 'Y', '2']"
Scytale,5d6b571cd066cd562188bc5346a12ad5,55 DC 2B 42 D7 0D 1C 6A 61 65 85 AD BC 66 83 15,4
Columnar Transposition,5f2c25a39d0ebc469ba42bb5a739b6a5,C3 E6 45 95 F5 DC BB 76 52 9B 92 AB 2A 04 AB 3A,"['K', 'E', 'Y', '1']"
Columnar Transposition,5f2c25a39d0ebc469ba42bb5a739b6a5,65 C6 BB 4A 35 5B 22 AB C4 FB 59 2A E9 D7 9A 03,"['K', 'E', 'Y', '2']"
Scytale,5f2c25a39d0ebc469ba42bb5a739b6a5,52 9B 92 AB F5 DC BB 76 2A 04 AB 3A C3 E6 45 95,4
Columnar Transposition,05b0287986d786f73580f393f4be84d3,09 77 03 E3 58 66 53 44 02 88 3F F8 B7 DF 89 BD,"['K', 'E', 'Y', '1']"
Columnar Transposition,05b0287986d786f73580f393f4be84d3,73 64 88 FD 93 83 2F 79 00 55 03 B8 7E 64 8F DB,"['K', 'E', 'Y', '2']"
Scytale,05b0287986d786f73580f393f4be84d3,02 88 3F F8 58 66 53 44 B7 DF 89 BD 09 77 03 E3,4
Columnar Transposition,b2cf0c39c93e86dc9df2f1e4aa124dcc,F9 EC 24 2C 2C 96 D1 AD B0 C8 9F A4 C3 3D FE 1C,"['K', 'E', 'Y', '1']"
Columnar Transposition,b2cf0c39c93e86dc9df2f1e4aa124dcc,CC 6D 84 DC 94 C1 0F 3E F2 2D B9 CF E2 9A CA 31,"['K', 'E', 'Y', '2']"
Scytale,b2cf0c39c93e86dc9df2f1e4aa124dcc,B0 C8 9F A4 2C 96 D1 AD C3 3D FE 1C F9 EC 24 2C,4
Columnar Transposition,1493b3d867566bced642ab4463bde46e,38 6E 24 DE 43 7B 6B 34 1B 66 DA 6E 9D 5C 44 B6,"['K', 'E', 'Y', '1']"
Columnar Transposition,1493b3d867566bced642ab4463bde46e,EE B4 6E C6 84 3B BA D4 32 46 1D 94 6D 73 66 5B,"['K', 'E', 'Y', '2']"
Scytale,1493b3d867566bced642ab4463bde46e,1B 66 DA 6E 43 7B 6B 34 9D 5C 44 B6 38 6E 24 DE,4
Columnar Transposition,84b8935d58ad132667023dc96aa4be39,8D D6 29 49 43 83 7D AE 89 51 63 6B B5 A2 0C A3,"['K', 'E', 'Y', '1']"
Columnar Transposition,84b8935d58ad132667023dc96aa4be39,69 3E 1B 23 D9 3D 93 5C 82 47 86 B0 D4 8A 56 AA,"['K', 'E', 'Y', '2']"
Scytale,84b8935d58ad132667023dc96aa4be39,89 51 63 6B 43 83 7D AE B5 A2 0C A3 8D D6 29 49,4
Columnar Transposition,5248be1091913b45c452acde5d9b9720,80 15 2E B0 2E 1B 4C D7 5B 93 CA 59 41 94 5D 92,"['K', 'E', 'Y', '1']"
Columnar Transposition,5248be1091913b45c452acde5d9b9720,50 B7 39 42 0E EC BA 1D 82 24 5C 45 1B 1D 95 99,"['K', 'E', 'Y', '2']"
Scytale,5248be1091913b45c452acde5d9b9720,5B 93 CA 59 2E 1B 4C D7 41 94 5D 92 80 15 2E B0,4
Columnar Transposition,710122ee15df745c3aa8653e579d3733,1E FC 8E D3 12 54 A5 77 72 17 36 53 0E D5 A3 93,"['K', 'E', 'Y', '1']"
Columnar Transposition,710122ee15df745c3aa8653e579d3733,C3 47 73 53 EE 25 26 E3 18 1A 73 0A FD 57 15 D9,"['K', 'E', 'Y', '2']"
Scytale,710122ee15df745c3aa8653e579d3733,72 17 36 53 12 54 A5 77 0E D5 A3 93 1E FC 8E D3,4
Columnar Transposition,fbf3453f64785543f35bee58898d5e6f,3F 83 B8 DF B5 45 3E 9E F4 65 FE 85 F3 74 55 86,"['K', 'E', 'Y', '1']"
Columnar Transposition,fbf3453f64785543f35bee58898d5e6f,3F 5E 55 46 F8 5E 4E 35 3B B3 FF F5 8D 49 68 78,"['K', 'E', 'Y', '2']"
Scytale,fbf3453f64785543f35bee58898d5e6f,F4 65 FE 85 B5 45 3E 9E F3 74 55 86 3F 83 B8 DF,4
Columnar Transposition,00f90167e253f82d427207998484fb98,97 3D 29 48 01 28 27 4B 00 EF 40 8F F6 52 79 89,"['K', 'E', 'Y', '1']"
Columnar Transposition,00f90167e253f82d427207998484fb98,D8 8B FF 29 79 17 00 69 92 02 04 F7 34 24 E8 58,"['K', 'E', 'Y', '2']"
Scytale,00f90167e253f82d427207998484fb98,00 EF 40 8F 01 28 27 4B F6 52 79 89 97 3D 29 48,4
Columnar Transposition,53164ac4ff4a29ad63f360920872f5be,64 AD 32 2E 3A F9 30 85 54 F2 66 0F 1C 4A F9 7B,"['K', 'E', 'Y', '1']"
Columnar Transposition,53164ac4ff4a29ad63f360920872f5be,DE 95 2F AB 42 A0 46 C9 63 33 56 1F A2 F8 F0 47,"['K', 'E', 'Y', '2']"
Scytale,53164ac4ff4a29ad63f360920872f5be,54 F2 66 0F 3A F9 30 85 1C 4A F9 7B 64 AD 32 2E,4
Columnar Transposition,1bfbb4457716c402eab286efc9d69d30,B5 62 2F 60 B4 74 A6 9D 1B 7C E8 C9 F4 10 BE D3,"['K', 'E', 'Y', '1']"
Columnar Transposition,1bfbb4457716c402eab286efc9d69d30,20 4D C9 03 5F 46 B8 4E B2 BA 1E FB 66 79 7C 1D,"['K', 'E', 'Y', '2']"
Scytale,1bfbb4457716c402eab286efc9d69d30,1B 7C E8 C9 B4 74 A6 9D F4 10 BE D3 B5 62 2F 60,4
Columnar Transposition,d45c4348bcab4e42be65b104fe0e8048,C8 B2 54 E8 43 CE E1 E0 D4 B4 BB F8 54 A4 60 04,"['K', 'E', 'Y', '1']"
Columnar Transposition,d45c4348bcab4e42be65b104fe0e8048,28 E0 48 44 84 31 4B 40 C5 4E DB 56 BE CE BF A0,"['K', 'E', 'Y', '2']"
Scytale,d45c4348bcab4e42be65b104fe0e8048,D4 B4 BB F8 43 CE E1 E0 54 A4 60 04 C8 B2 54 E8,4
Columnar Transposition,de12181a7398b96f439b232c63599d0d,2A 8F BC 9D E8 39 33 3D D1 7B 42 69 11 96 92 50,"['K', 'E', 'Y', '1']"
Columnar Transposition,de12181a7398b96f439b232c63599d0d,FD 9D B9 60 AC 83 12 12 2B E3 D4 19 89 33 76 95,"['K', 'E', 'Y', '2']"
Scytale,de12181a7398b96f439b232c63599d0d,D1 7B 42 69 E8 39 33 3D 11 96 92 50 2A 8F BC 9D,4
Columnar Transposition,5e3a20ae03cb35f9ff767a69f50be638,AE B9 69 B8 E0 35 FA 56 52 03 F7 FE 3A CF 76 03,"['K', 'E', 'Y', '1']"
Columnar Transposition,5e3a20ae03cb35f9ff767a69f50be638,98 56 3E F3 E9 0A 27 A6 A6 EF 5F 37 BB 35 0F C0,"['K', 'E', 'Y', '2']"
Scytale,5e3a20ae03cb35f9ff767a69f50be638,52 03 F7 FE E0 35 FA 56 3A CF 76 03 AE B9 69 B8,4
Columnar Transposition,52a1a7e284204cfd54c689ea8c5e1316,12 0D 6A E6 27 4C 49 C3 5A 84 58 81 AE 2F CE 51,"['K', 'E', 'Y', '1']"
Columnar Transposition,52a1a7e284204cfd54c689ea8c5e1316,D6 C3 41 F1 2A 79 A8 EE 16 24 55 AC 0E 4C 88 25,"['K', 'E', 'Y', '2']"
Scytale,52a1a7e284204cfd54c689ea8c5e1316,5A 84 58 81 27 4C 49 C3 AE 2F CE 51 12 0D 6A E6,4
Columnar Transposition,3bafe133591c1e6e1ceb4ae47d631dbc,F3 CE B4 3C B1 9E CA DD 3E 51 14 71 A3 16 EE 6B,"['K', 'E', 'Y', '1']"
Columnar Transposition,3bafe133591c1e6e1ceb4ae47d631dbc,EC ED 11 6B 34 1A E4 3E FB BC 31 AE C3 9D 57 16,"['K', 'E', 'Y', '2']"
Scytale,3bafe133591c1e6e1ceb4ae47d631dbc,3E 51 14 71 B1 9E CA DD A3 16 EE 6B F3 CE B4 3C,4
Columnar Transposition,a8f5704ea9b732be64fc589a4a7531fc,5E 7E CA 5C 80 92 48 A1 A7 A3 65 43 F4 BB F9 7F,"['K', 'E', 'Y', '1']"
Columnar Transposition,a8f5704ea9b732be64fc589a4a7531fc,EC 21 33 BF EA 08 75 49 5C 84 A6 FF 75 9A A4 B7,"['K', 'E', 'Y', '2']"
Scytale,a8f5704ea9b732be64fc589a4a7531fc,A7 A3 65 43 80 92 48 A1 F4 BB F9 7F 5E 7E CA 5C,4
Columnar Transposition,0ab7ce19a42b289cc87e2758f141492f,79 BC E8 1F AE 48 87 19 0C A2 C2 F4 B1 29 75 42,"['K', 'E', 'Y', '1']"
Columnar Transposition,0ab7ce19a42b289cc87e2758f141492f,CF 89 24 92 98 E7 C2 15 7E A8 0C B7 B1 41 AF 24,"['K', 'E', 'Y', '2']"
Scytale,0ab7ce19a42b289cc87e2758f141492f,0C A2 C2 F4 AE 48 87 19 B1 29 75 42 79 BC E8 1F,4
Columnar Transposition,ac0110040ad0520929a15f704ee10747,14 09 10 17 C0 A2 9F E7 A1 05 25 40 00 D0 A7 E4,"['K', 'E', 'Y', '1']"
Columnar Transposition,ac0110040ad0520929a15f704ee10747,97 27 50 04 40 0F 15 07 11 C9 A2 0A 01 AE 04 DE,"['K', 'E', 'Y', '2']"
Scytale,ac0110040ad0520929a15f704ee10747,A1 05 25 40 C0 A2 9F E7 00 D0 A7 E4 14 09 10 17,4
Columnar Transposition,7bf3c4f86f25e9797e5492fe0ae7d33e,38 59 4E 7E B4 F9 E2 A3 7C 6E 79 0D FF 27 5F E3,"['K', 'E', 'Y', '1']"
Columnar Transposition,7bf3c4f86f25e9797e5492fe0ae7d33e,9E 93 ED 73 8E 42 C9 FF 34 BE 77 F5 57 FA 60 2E,"['K', 'E', 'Y', '2']"
Scytale,7bf3c4f86f25e9797e5492fe0ae7d33e,7C 6E 79 0D B4 F9 E2 A3 FF 27 5F E3 38 59 4E 7E,4
Columnar Transposition,0216d506a5e1d18bad7ee3fccae360cf,66 1B EC 3F 25 51 D3 A0 0D AD AE C6 10 E8 7F EC,"['K', 'E', 'Y', '1']"
Columnar Transposition,0216d506a5e1d18bad7ee3fccae360cf,BF 10 D6 8C 6C 53 DE 0F 6E 2D 0A 17 13 5A AC EE,"['K', 'E', 'Y', '2']"
Scytale,0216d506a5e1d18bad7ee3fccae360cf,0D AD AE C6 25 51 D3 A0 10 E8 7F EC 66 1B EC 3F,4
Columnar Transposition,22e2fcfd1a522360cb4569e226a4bb9c,2D 20 52 4C 2C A3 B9 6B 2F 12 C6 2B EF 56 4E A9,"['K', 'E', 'Y', '1']"
Columnar Transposition,22e2fcfd1a522360cb4569e226a4bb9c,0C 3B 2B 69 D2 C9 F6 FE 25 2B 2C E4 24 A6 12 5A,"['K', 'E', 'Y', '2']"
Scytale,22e2fcfd1a522360cb4569e226a4bb9c,2F 12 C6 2B 2C A3 B9 6B EF 56 4E A9 2D 20 52 4C,4
Columnar Transposition,3e34557b8a69132707ab34882f618c0a,4B 97 B8 1A E5 A3 74 FC 35 81 03 28 37 62 A8 60,"['K', 'E', 'Y', '1']"
Columnar Transposition,3e34557b8a69132707ab34882f618c0a,7A 3C 18 20 B8 54 53 78 4B E7 30 3A 91 AF 82 66,"['K', 'E', 'Y', '2']"
Scytale,3e34557b8a69132707ab34882f618c0a,35 81 03 28 E5 A3 74 FC 37 62 A8 60 4B 97 B8 1A,4
Columnar Transposition,885420f1d3f0071d778e44f3c419bdda,41 0D E3 9A 80 37 74 4D 82 D0 74 CB 5F F1 8F 1D,"['K', 'E', 'Y', '1']"
Columnar Transposition,885420f1d3f0071d778e44f3c419bdda,DA 7D 0B 1D 13 04 24 FF 4E 87 87 58 09 34 DC F1,"['K', 'E', 'Y', '2']"
Scytale,885420f1d3f0071d778e44f3c419bdda,82 D0 74 CB 80 37 74 4D 5F F1 8F 1D 41 0D E3 9A,4
Columnar Transposition,6f4e204aa91f10e125179ee64ffe812e,EA F1 76 EE F0 90 5E F1 62 A1 29 48 44 1E 1E F2,"['K', 'E', 'Y', '1']"
Columnar Transposition,6f4e204aa91f10e125179ee64ffe812e,1E 01 18 E2 A6 0E 29 4E E7 F5 62 41 FE 9F A4 1F,"['K', 'E', 'Y', '2']"
Scytale,6f4e204aa91f10e125179ee64ffe812e,62 A1 29 48 F0 90 5E F1 44 1E 1E F2 EA F1 76 EE,4
Columnar Transposition,a095aa1b12ad3518835d3ec1239db305,5B D8 D1 D5 0A 25 3E 33 AA 13 83 2B 91 A1 5C 90,"['K', 'E', 'Y', '1']"
Columnar Transposition,a095aa1b12ad3518835d3ec1239db305,85 53 3B 10 B1 AE A3 1C 5D 03 A8 95 DD 23 12 A9,"['K', 'E', 'Y', '2']"
Scytale,a095aa1b12ad3518835d3ec1239db305,AA 13 83 2B 0A 25 3E 33 91 A1 5C 90 5B D8 D1 D5,4
Columnar Transposition,3fe1a0dc60d2d5fed17133f2922e3627,1C 2E 12 E7 F0 05 13 26 3A 6D D3 93 ED DF 7F 22,"['K', 'E', 'Y', '1']"
Columnar Transposition,3fe1a0dc60d2d5fed17133f2922e3627,E7 56 D3 F2 C2 03 A3 DF 11 F1 3D E7 2E 02 69 D2,"['K', 'E', 'Y', '2']"
Scytale,3fe1a0dc60d2d5fed17133f2922e3627,3A 6D D3 93 F0 05 13 26 ED DF 7F 22 1C 2E 12 E7,4
Columnar Transposition,bf211166783883b39e64e5a9a68942e5,16 83 49 95 F1 83 E5 62 B1 78 9E A4 26 3B 6A 8E,"['K', 'E', 'Y', '1']"
Columnar Transposition,bf211166783883b39e64e5a9a68942e5,35 32 84 BE 69 15 1E 6A 14 FE B9 26 89 86 7A 38,"['K', 'E', 'Y', '2']"
Scytale,bf211166783883b39e64e5a9a68942e5,B1 78 9E A4 F1 83 E5 62 26 3B 6A 8E 16 83 49 95,4
Columnar Transposition,4b95a8ab4e9a4cd24f69fd266bc7488e,5B A2 96 7E B8 EC FD B8 4A 44 4F 64 9A 9D 62 C8,"['K', 'E', 'Y', '1']"
Columnar Transposition,4b95a8ab4e9a4cd24f69fd266bc7488e,2E C8 44 D8 B6 8D AF A2 59 BF 44 96 A7 EB 46 9C,"['K', 'E', 'Y', '2']"
Scytale,4b95a8ab4e9a4cd24f69fd266bc7488e,4A 44 4F 64 B8 EC FD B8 9A 9D 62 C8 5B A2 96 7E,4
Columnar Transposition,aba5b2c7c262ed004341567076a485da,57 20 10 4A B2 2D 36 65 AB CE 45 78 AC 60 47 AD,"['K', 'E', 'Y', '1']"
